year,month,date,url,article
2017,1,1,http://nasional.kompas.com/read/2017/01/10/23410041/pemerintah.diminta.lindungi.e-commerce.dari.serangan.siber.,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/23313771/penculikan.wni.jadi.tantangan.berat.kemenlu.sepanjang.2016,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/23230051/warga.pasuruan.temukan.bayi.di.dalam.septic.tank.,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/23174301/komnas.ham.sudah.tindaklanjuti.soal.penyimpangan.keuangan.internalnya,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/23053051/fadli.zon.yakin.prabowo.dapat.menang.pilpres.2019.ini.alasannya,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/22592301/2016.komnas.ham.terima.52.aduan.pelanggaran.kebebasan.beragama.oleh.pemda,WAITING
2017,1,1,http://internasional.kompas.com/read/2017/01/10/22532671/palestina.ajak.warga.timteng.tolak.pemindahan.kedubes.as.ke.jerusalem,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/22520741/kivlan.minta.polri.hati-hati.lakukan.langkah.hukum.pada.kasus.makar,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/22405431/menkominfo.imbau.lakukan.tabayyun.sebelum.sebar.informasi.di.medsos,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/22400071/.tawarkan.temannya.di.facebook.pemandu.lagu.diringkus.polisi,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/22351291/gara-gara.baskom.dua.nenek.cekcok.hingga.berujung.penikaman,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/22324301/kenaikan.tarif.urus.surat.kendaraan.dikhawatirkan.jadi.ladang.korupsi,WAITING
2017,1,1,http://internasional.kompas.com/read/2017/01/10/22310151/kbri.damaskus.sukses.keluarkan.7.tki.dari.kota.aleppo,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/22220061/siswi.smp.di.ponorogo.dicabuli.pamannya.hingga.hamil,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/22201711/komnas.ham.sarankan.pemilik.situs.yang.diblokir.untuk.memproses.hukum,WAITING
2017,1,1,http://internasional.kompas.com/read/2017/01/10/22074111/isis.hentikan.pasokan.air.bersih.untuk.warga.mosul,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/22020091/harga.cabai.mahal.ganjar.imbau.warga.menanam.di.rumah,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/21454421/wiranto.bantah.tuduhan.kivlan.soal.menjeratnya.pada.kasus.makar,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/21433651/tersangka.makar.mengadu.ke.dpr.polisi.sebut.akan.lanjutkan.kasus.itu,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/21400071/polisi.gerebek.pabrik.miras.oplosan.di.manado,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/21344831/kivlan.merasa.dijerat.wiranto.atas.tuduhan.kasus.makar.,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/21290851/anies.ditanya.soal.pemecatannya.dari.menteri.di.acara.iluni.ui,WAITING
2017,1,1,http://internasional.kompas.com/read/2017/01/10/21160941/dua.bom.meledak.di.dekat.parlemen.afganistan.21.tewas,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/21120021/petani.bone.mengaku.jual.cabai.rp.3.000.per.kg.begini.reaksi.mentan,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/21102681/sumarsono.bantah.kadis.olahraga.dirotasi.karena.masalah.bonus.atlet,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/21072661/curi.43.000.yen.milik.tamu.karyawan.hotel.di.bali.ditangkap,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/20571691/sumarsono.jadikan.kemenangan.warga.bukit.duri.sebagai.pelajaran,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/20561491/warga.muara.angke.berharap.ada.solusi.atasi.banjir.rob,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/20445611/menkominfo.ajak.publik.perangi.hoax.melalui.komunitas,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/20370061/tanah.bergerak.di.ponorogo.pvmbg.sarankan.warga.direlokasi,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/20365361/ahok.bantah.kesaksian.irena.handono,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/20335511/mahasiswi.yang.tewas.di.kamar.indekos.sempat.melawan.pelaku.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/20294921/2017.gaji.guru.honorer.di.magelang.naik.sesuai.umk,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/20272651/rachmawati.soekarnoputri.duga.ada.yang.sengaja.rancang.kasus.makar,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/20233071/saksi.pelapor.kalau.pakai.hukum.islam.terdakwa.diusir,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/20141791/djarot.debat.tak.perlu.latihan.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/20123651/suami-istri.asal.surabaya.ini.curi.motor.di.gresik,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/20122791/ini.alasan.transjakarta.tunda.penerapan.satu.tiket.satu.orang.,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/20093081/saat.agus.terganggu.di.tengah.sesi.wawancara.dengan.wartawan,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/20051211/rizieq.shihab.kembali.dilaporkan.ke.polisi.soal.penyebutan.palu.arit.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/20020041/bangun.desa.mandiri.purwakarta.akan.kucurkan.rp.5.miliar.per.desa,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/19580271/rencana.mendenda.medsos.yang.biarkan.berita.hoax.didukung.netizen.,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/19563811/sekjen.pdi-p.anggap.prabowo.bisa.jadi.opsi.capres.pada.2019,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/19511621/polisi.minta.keterangan.saksi.ahli.terkait.dugaan.penodaan.agama.oleh.rizieq.shihab,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/19495541/menjenguk.rektor.umm.sebut.hasyim.muzadi.risau.dengan.kondisi.tanah.air,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/19495471/alasan.polisi.belum.panggil.rizieq.shihab.sebagai.saksi.terlapor,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/19475331/ojk.sistem.keamanan.teknologi.di.sektor.perbankan.perlu.diperkuat,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/19460091/kekeringan.petani.di.sumba.timur.terancam.gagal.tanam,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/19445571/djan.faridz.diundang.ke.hut.pdi-p.ini.kata.romahurmuziy.,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/19441761/anies.debat.itu.apa.adanya.jangan.performance.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/19430031/limbah.masuk.sungai.operasi.pabrik.gula.glenmore.dibatasi.hingga.15.januari,WAITING
2017,1,1,http://internasional.kompas.com/read/2017/01/10/19402781/ilmuwan.brasil.temukan.tarantula.tengah.memangsa.seekor.ular,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/19342911/pemprov.dki.sudah.berikan.santunan.kepada.19.korban.zahro.express,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/19321311/komnas.ham.terima.97.pengaduan.terkait.kebebasan.beragama.pada.2016,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/19273261/dampak.insiden.di.swanborne,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/19232971/bersaksi.dalam.sidang.burhanuddin.mengaku.berinisiatif.laporkan.ahok,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/19231041/sumarsono.akan.nonton.bareng.debat.cagub-cawagub.dki.di.balai.kota,WAITING
2017,1,1,http://internasional.kompas.com/read/2017/01/10/19213321/isis.pakai.warga.mosul.sebagai.tameng.manuver.pasukan.irak.terhambat,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/19195871/di.masa.sidang.ketiga.dpr.kebut.tiga.ruu,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/19123721/basinas.diharapkan.perkuat.sistem.teknologi.perbankan.dan.pasar.modal,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/19103951/setya.novanto.dikonfirmasi.soal.beberapa.pertemuan.dalam.kasus.e-ktp,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/19090041/seorang.ibu.rumah.tangga.otaki.pencurian.di.rumah.kosong,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/19032851/kampanye.di.senen.agus.tegaskan.janji.tak.akan.menggusur,WAITING
2017,1,1,http://internasional.kompas.com/read/2017/01/10/18583531/sirkus.ikat.seekor.harimau.agar.bisa.ditunggangi.anak-anak,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/18533861/tindak.lanjuti.nasib.bupati.katingan.kemendagri.tunggu.surat.dprd,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/18470021/novel.isi.pembalut.wanita.buatan.mahasiswa.surabaya.ikut.kompetisi.di.jepang,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/18465001/ini.ide.anies.untuk.tingkatkan.perekonomian.ibu.kota,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/18433671/ppp.nilai.wacana.pencapresan.prabowo.akan.munculkan.polarisasi.2014,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/18414841/polisi.sebut.tersangka.dugaan.makar.gelar.pertemuan.lebih.dari.10.kali,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/18381291/ahok.sebut.saksi.pelapor.irena.handono.saksi.palsu,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/18364781/hendak.melawan.pria.ini.kesulitan.cabut.pistol.karena.pakai.celana.botol.,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/18361821/nama.wakil.ketua.dpr.dan.mpr.dari.pdi-p.tunggu.revisi.uu.md3.rampung,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/18290011/3.pasien.tabrak.lari.tak.beridentitas.di.rs.adam.malik.medan.menunggu.keluarganya,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/18224581/komnas.ham.berharap.mandat.dewan.kerukunan.nasional.diperjelas,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/18214291/komnas.ham.pertanyakan.urgensi.pembentukan.dewan.kerukunan.nasional,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/18212281/hanya.spanduk.anies-sandi.yang.terlihat.di.pasar.ikan,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/18130221/jika.jadi.gubernur.anies.akan.bikin.apbd.bisa.diakses.lewat.ponsel,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/18105851/agus.buat.saya.makna.debat.itu.sebagai.sebuah.show.,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/18072791/pemerintah.dinilai.naikkan.biaya.surat.kendaraan.tanpa.sosialisasi,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/18070031/membahayakan.penerbangan.wn.bolivia.diamankan.di.bandara.adisutjipto,WAITING
2017,1,1,http://internasional.kompas.com/read/2017/01/10/18042851/duterte.ancam.bunuh.wali.kota.yang.terlibat.peredaran.narkoba,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/18031311/polisi.cari.alat.bukti.kasus.makar.hingga.ke.lubang.tikus.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/17480041/tangkap.sindikat.curanmor.di.bandung.seorang.polisi.kena.tembak.,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/17453561/agus.bicara.soal.gubernur.yang.menyakiti.hati.rakyatnya,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/17423881/saksi.pelapor.irena.handono.sebut.ahok.kecentilan,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/17423701/dua.kuntum.rafflesia.mekar.sempurna.di.bengkulu.utara,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/17420981/pemerintah.akan.denda.google.facebook.jika.biarkan.berita.hoax.,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/17414941/imparsial.sarankan.program.bela.negara.dilakukan.kemendikbud,WAITING
2017,1,1,http://internasional.kompas.com/read/2017/01/10/17412381/thailand.berencana.hukum.mati.terpidana.korupsi,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/17375111/dprd.dki.segera.tinjau.gedung.sekolah.yang.akan.direhabilitasi,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/17360181/jalan.terus.padahal.imb.sudah.dicabut.proyek.hotel.di.yogyakarta.disegel,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/17295281/pemprov.dki.minta.kemenpora.revisi.aturan.bonus.atlet,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/17285011/penjual.kulit.harimau.dan.alat.kelamin.rusa.jalani.sidang,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/17264491/limbah.pabrik.gula.masuk.sungai.ribuan.ikan.mati,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/17255551/tarif.kepemilikan.senjata.api.dinilai.lebih.pantas.naik.dibanding.surat.kendaraan,WAITING
2017,1,1,http://internasional.kompas.com/read/2017/01/10/17251421/delapan.nelayan.tewas.di.perairan.pulau.mindanao,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/17235911/transjakarta.koridor.13.belum.punya.titik.putar.balik,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/17214101/pengangkatan.guru.honorer.sering.terkendala.masalah.berkas,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/17201091/irena.handono.diperingatkan.hakim.karena.tunjuk-tunjuk.ahok,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/17193471/mantan.dirut.pdam.sidoarjo.dituntut.8.tahun.penjara,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/17154521/bupati.pns.dan.pegawai.honorer.harus.beretika.di.media.sosial,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/17144411/rizieq.dilaporkan.polisi.pastikan.tidak.ada.yang.kebal.hukum,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/17092691/forum.pengprov.cabang.olahraga.dki.minta.maaf.kepada.sumarsono,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/17084791/imparsial.nilai.konsep.bela.negara.belum.jelas.dan.masih.multitafsir,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/17030481/mengapa.banyak.warga.kampung.akuarium.enggan.pindah.ke.rusun.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/17022721/tanah.gerak.halaman.rumah.warga.anjlok.1.5.meter,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/16503641/konsumsi.sabu.wanita.ini.beralasan.untuk.pengobatan.tifus,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/16464781/saksi.pelapor.dari.muhammadiyah.sebut.tak.perlu.tabayun.ke.ahok,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/16433521/meski.partai.pendukung.pemerintah.solid.pan.harap.dpr.tetap.kritis,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/16425721/pengacara.sayangkan.pp.pemuda.muhammadiyah.tak.klarifikasi.pidato.ahok,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/16422511/ibu.ini.ditangkap.gara-gara.beli.tas.rp.20.000.hasil.perampokan,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/16422241/curhat.ke.pimpinan.dpr.soal.kasus.makar.rachmawati.menangis.,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/16373821/surya.paloh.tak.persoalkan.penambahan.kursi.pimpinan.parlemen,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/16362731/anies.kalau.hanya.bangun.kota.yang.megah.firaun.pun.dulu.bisa,WAITING
2017,1,1,http://olahraga.kompas.com/read/2017/01/10/16300081/ibl.2017.didukung.tiga.sponsor.utama,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/16291021/anas.urbaningrum.dipertimbangkan.jadi.pengurus.hanura,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/16224081/ramadhan.pohan.sudah.kalah.pilkada.tidak.punya.uang.dan.jabatan.sekarang.jadi.tersangka.,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/16163541/polri.dalami.aliran.dana.teror.dari.bahrun.naim.melalui.fintech.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/16160091/jasad.bayi.terbungkus.plastik.ditemukan.di.sungai.dekat.cimory.ungaran,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/16131371/derita.kanker.otak.tki.meninggal.dunia.di.malaysia,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/16125931/temui.netizen.kapolri.jelaskan.tata.krama.di.media.sosial,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/16060331/jokowi.dan.pedagang.pun.melepas.rindu,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/16041421/difitnah.dalam.jokowi.undercover.hendropriyono.rugi.miliaran.rupiah,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/16000641/tim.pengacara.ahok.berharap.irena.handono.hadir.di.sidang.ahok,WAITING
2017,1,1,http://olahraga.kompas.com/read/2017/01/10/16000051/kejayaan.yang.direnggut.isu.doping,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/15593681/tki.berusia.73.tahun.bawa.sabu.dari.malaysia.di.dalam.bungkus.detergen,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/15570751/program.bela.negara.dinilai.belum.memiliki.landasan.hukum,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/15545221/disdik.dki.telusuri.oknum.yang.minta.rp.185.juta.kepada.tenaga.honorer.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/15504831/bantuan.jaminan.hidup.untuk.warga.korban.banjir.bima,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/15453401/sempat.berjaya.pada.1980-an.grand.theater.senen.kini.ditutup,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/15445091/polisi.mintai.keterangan.keluarga.mahasiwi.yang.tewas.di.kebon.jeruk,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/15424911/surya.paloh.anggap.terlalu.dini.bicara.pilpres.2019,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/15411701/teror.panah.terjadi.di.palopo.satu.tewas,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/15400001/rampas.hp.mahasiswi.seorang.pria.nyaris.dibakar.warga,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/15305181/limbah.pabrik.gula.glenmore.masuk.sungai.warga.gatal-gatal,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/15215751/.dulu.sehari.bisa.rp.3.juta.sekarang.cukup.buat.makan.saja.syukur.,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/15122191/transjakarta.tunda.penerapan.satu.tiket.satu.orang.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/15074141/pelarian.2.tahanan.polresta.manado.berakhir.di.gorontalo,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/15063291/nelayan.asal.sanger.ditemukan.selamat.setelah.hilang.di.ternate,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/15050471/mobil.dipenuhi.miras.hingga.oleng.sopir.ditangkap,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/15045261/tenaga.honorer.saya.diminta.rp.185.juta.dari.disdik.jika.mau.diangkat,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/15001331/sabu.dan.kokain.dari.belanda.dikirim.lewat.sepucuk.surat,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/14581721/sumarsono.tegaskan.alasan.pemprov.dki.tak.penuhi.bonus.atlet,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/14532001/rawan.terkena.longsor.dua.rumah.warga.di.bawah.tebing.direlokasi,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/14522731/di.hut.pdi-p.jokowi.membanggakan.berbagai.capaian.pemerintah,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/14503621/kepengurusan.baru.hanura.tinggal.tetapkan.sekjen.dan.bendahara,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/14451821/pembentukan.dewan.kerukunan.nasional.dinilai.hambat.reformasi.hukum,WAITING
2017,1,1,http://internasional.kompas.com/read/2017/01/10/14440231/ribuan.warga.iran.beri.penghormatan.bagi.mendiang.rafsanjani,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/14434791/makan.pecel.saat.blusukan.di.pulogadung.anies.disebut.merakyat,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/14433351/gempa.berkekuatan.7.3.terjadi.di.laut.sulawesi.tak.berpotensi.tsunami,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/14362701/tangisan.guru.honorer.saat.ceritakan.sulitnya.diangkat.jadi.cpns.,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/14360291/megawati.hati-hatilah.membuat.keputusan.politik,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/14334301/berkas.perkara.akbp.brotoseno.dinyatakan.lengkap.,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/14302311/ky.minta.konfirmasi.hakim.sidang.ahok.alasan.tidak.boleh.merekam,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/14280111/sidang.etik.hakim.pengadilan.tinggi.jambi.ditunda.hingga.14.februari,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/14252951/7.bulan.koma.tkw.asal.banyuwangi.meninggal.dunia.saat.pulang.ke.rumah,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/14232631/yayasan.sumber.waras.sempat.tawarkan.uang.damai.ke.candra.naya,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/14214061/megawati.waspadai.peramal.masa.depan.yang.anti-bhinneka.tunggal.ika,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/14213781/auditorium.kementan.saksi.bisu.tiga.pengadilan.besar,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/14085401/bupati.tangerang.dukung.pemprov.dki.buka.kebun.cabai.di.ciangir,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/14081961/bawaslu.belum.terima.laporan.tim.ahok-djarot.soal.pengeroyokan.widodo,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/14052941/uang.dalam.rekening.terkuras.usai.terima.telepon.dari.pegawai.bank,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/14043661/jokowi.megawati.pejuang.demokrasi.yang.ganggu.presiden.pasti.dilawan,WAITING
2017,1,1,http://olahraga.kompas.com/read/2017/01/10/14003741/peringkat.satu.dunia.disingkirkan.petenis.remaja,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/13595591/sering.tergenang.air.akses.menuju.dermaga.kali.adem.akan.ditinggikan,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/13513811/polisi.sediakan.loket.khusus.untuk.pengurusan.nopol.cantik.kendaraan,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/13472661/gugatan.terhadap.sumber.waras.ditolak.candra.naya.akan.ajukan.banding.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/13460431/mahasiswa.asal.amerika.belajar.posyandu.di.banyuwangi,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/13402141/pan.usul.ambang.batas.parlemen.dihapus.pada.pemilu.2019,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/13334521/ahok.pertanyakan.maksud.pimpinan.pemuda.muhammadiyah.melaporkannya.ke.polisi,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/13295121/pohon.150.tahun.tumbang.kadis.pertamanan.salahkan.merdeka.walk.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/13291971/kakek.penderita.stroke.bertahun-tahun.hidup.sebatang.kara.di.bekas.pos.retribusi,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/13212271/tersangka.kasus.dugaan.makar.curhat.ke.pimpinan.dpr,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/13205181/ini.motif.pengeroyokan.pendukung.ahok-djarot.di.jelambar,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/13193301/meski.banjir.telah.surut.aktivitas.belajar.siswa.di.aceh.belum.normal,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/13125831/nama.3.kapal.patroli.baru.milik.tni.al.diambil.dari.nama.ikan,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/13120481/pria.yang.diamankan.saat.demo.sidang.ahok.diduga.terpengaruh.minuman.keras,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/13114351/tunggu.lelang.subsidi.penerbangan.kecamatan.krayan.terisolasi,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/13074791/uang.rp.1.1.miliar.milik.kejari.pohuwato.raib,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/13040621/kini.urus.sertifikat.tanah.di.bandung.gratis,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/13024621/diduga.provokator.seorang.pria.diamankan.dalam.demo.di.sidang.ahok,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/13024551/ahok.cecar.saksi.pelapor.dari.muhammadiyah.soal.durasi.video,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/13005391/cabuli.bocah.laki-laki.seorang.pegawai.pemkab.buton.diamankan,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/12554871/pdi-p.izin.rayakan.hut.jadwal.sidang.paripurna.dpr.digeser,WAITING
2017,1,1,http://nasional.kompas.com/read/2017/01/10/12531851/pada.hut.pdi-p.jokowi.pekikkan.salam.perjuangan.delapan.kali,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/12522731/hakim.tolak.gugatan.candra.naya.terhadap.sumber.waras.dan.pemprov.dki,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/12424191/kapal.pt.pelni.rute.kepulauan.seribu.juga.akan.beroperasi.dari.pelabuhan.kali.adem.,WAITING
2017,1,1,http://regional.kompas.com/read/2017/01/10/12402121/tni.al.resmikan.kapal.patroli.baru.di.batam,WAITING
2017,1,1,http://megapolitan.kompas.com/read/2017/01/10/12351471/kasus.mahasiswi.tewas.di.kebon.jeruk.polisi.dalami.keterangan.8.saksi,WAITING
